time,BTC,ETH,XRP,BNB,SOL,HYPE,SUI,ADA,STETH,TRX,DOGE,XLM,LINK,TON,WBTC,compound
2025-05-29,105586.78,2631.82,2.245,674.91,166.71,31.37,3.525,0.7222,2629.98,0.2747,0.2149,0.2791,15.05,3.378,105523.43,0.6208099988183853
2025-05-30,104039.27,2531.79,2.141,655.24,156.26,32.79,3.189,0.6893,2529.76,0.267,0.1936,0.2652,13.9,3.098,104018.46,0.5944670517563657
2025-05-31,104654.65,2529.32,2.175,658.38,156.53,32.68,3.248,0.6862,2527.55,0.2656,0.1926,0.2642,13.97,3.155,104602.32,0.5938293882455657
2025-06-01,105702.19,2540.45,2.181,661.38,157.77,34.15,3.345,0.6856,2538.93,0.2708,0.1938,0.2675,14.07,3.191,105649.34,0.5676581496888775
2025-06-02,105908.79,2609.07,2.197,666.38,156.91,36.46,3.332,0.69,2607.77,0.2688,0.1952,0.272,14.09,3.215,105866.43,0.5330158605550194
2025-06-03,105447.66,2594.88,2.246,661.79,155.3,36.05,3.253,0.6842,2593.84,0.2702,0.1932,0.273,14.12,3.184,105405.48,0.5393373719396142
2025-06-04,104746.0,2608.28,2.202,663.57,153.31,35.6,3.164,0.6657,2606.72,0.2744,0.1882,0.2667,13.84,3.167,104735.53,0.5275885110685714
2025-06-05,101580.61,2415.85,2.095,633.86,144.38,34.0,2.923,0.6261,2414.88,0.282,0.1712,0.2572,12.89,3.035,101550.14,0.6037881604977059
2025-06-06,104392.54,2478.31,2.162,643.48,147.95,33.35,3.196,0.6559,2477.81,0.2779,0.1789,0.263,13.58,3.155,104371.66,0.47223967007805534
2025-06-07,105625.23,2526.17,2.178,651.29,150.16,34.9,3.245,0.6649,2525.66,0.2869,0.1852,0.2648,13.83,3.182,105561.85,0.5278150126741784
2025-06-08,105779.28,2510.78,2.268,652.24,152.53,34.94,3.225,0.6702,2510.28,0.2817,0.1842,0.268,13.73,3.172,105758.12,0.5911192722990599
2025-06-09,110302.12,2681.27,2.321,665.76,161.23,38.84,3.449,0.7051,2680.2,0.2869,0.1949,0.275,14.36,3.31,110224.91,0.4884497606786524
2025-06-10,110296.2,2816.15,2.307,673.62,165.14,42.17,3.493,0.7167,2814.46,0.2927,0.1985,0.2805,15.45,3.348,110274.14,0.472315380974635
2025-06-11,108676.78,2772.57,2.271,667.63,161.02,41.8,3.396,0.6982,2771.18,0.2795,0.193,0.2769,14.9,3.24,108665.91,0.4547433376748454
2025-06-12,105726.04,2644.51,2.191,655.18,152.41,40.47,3.209,0.6618,2643.19,0.2718,0.1812,0.2675,13.98,3.095,105726.04,0.3853677529389543
2025-06-13,106121.08,2580.25,2.149,655.62,148.66,42.26,3.078,0.6424,2578.7,0.2697,0.1805,0.2609,13.45,3.027,106099.86,0.34747691855941054
2025-06-14,105481.13,2532.75,2.14,646.07,144.72,40.1,2.947,0.6251,2531.74,0.2711,0.1784,0.2566,13.16,2.955,105481.13,0.2929481262861191
2025-06-15,105625.23,2548.41,2.166,648.43,152.98,41.17,3.024,0.6334,2547.39,0.2739,0.1756,0.2587,13.3,2.978,105625.23,0.38156164845730023
2025-06-16,106855.39,2545.23,2.239,651.18,150.74,41.85,2.996,0.6303,2544.21,0.2741,0.1728,0.2617,13.57,2.963,106791.28,0.4293455681146733
2025-06-17,104598.68,2510.96,2.16,648.3,147.61,39.94,2.833,0.609,2509.96,0.2714,0.1694,0.252,12.99,2.959,104598.68,0.49392332286438123
2025-06-18,104927.87,2525.85,2.171,645.1,146.41,39.47,2.828,0.6042,2524.84,0.273,0.1707,0.2524,13.12,2.949,104906.88,0.531006926066543
2025-06-19,104699.72,2521.84,2.165,644.83,147.06,36.85,2.829,0.6021,2521.34,0.2748,0.171,0.2496,13.07,2.968,104689.25,0.47555433750568155
2025-06-20,103313.31,2407.22,2.12,641.89,140.15,33.37,2.717,0.5776,2406.26,0.2723,0.1624,0.242,12.51,2.939,103282.32,0.4503283241916929
2025-06-21,102165.68,2296.94,2.064,629.54,135.47,34.43,2.57,0.5565,2296.25,0.271,0.1546,0.2373,12.03,2.854,102135.03,0.47579705225308877
2025-06-22,101015.42,2228.57,2.019,616.19,131.78,35.83,2.45,0.542,2226.56,0.2634,0.1513,0.2289,11.66,2.733,100985.12,0.41569066180849157
2025-06-23,105423.73,2413.17,2.16,640.98,144.6,38.25,2.832,0.5827,2411.72,0.2726,0.1639,0.2459,12.84,2.913,105360.48,0.4523405833171109
2025-06-24,106133.25,2449.69,2.191,643.91,145.98,37.52,2.799,0.5877,2448.71,0.2738,0.1658,0.2488,13.42,2.902,106080.18,0.4413243134092042
2025-06-25,107399.88,2420.23,2.187,646.44,143.65,37.07,2.733,0.5673,2419.02,0.2732,0.1647,0.2415,13.14,2.833,107303.22,0.4235832730317243
2025-06-26,107012.17,2417.5,2.106,642.72,139.15,35.81,2.602,0.5546,2416.53,0.271,0.1601,0.2342,12.95,2.816,106937.26,0.4601312714418989
2025-06-27,107105.16,2424.42,2.143,646.11,142.17,36.6,2.723,0.5589,2423.21,0.2732,0.1611,0.237,13.06,2.853,107030.19,0.4833444370162009
2025-06-28,107346.44,2437.55,2.186,648.91,150.81,37.79,2.803,0.5658,2435.84,0.2747,0.1637,0.239,13.4,2.853,107271.3,0.46629612872524684
2025-06-29,108391.87,2501.26,2.207,655.12,153.36,39.74,2.901,0.5775,2500.26,0.2769,0.1695,0.2404,13.71,2.913,108337.67,0.5252626188934593
2025-06-30,107169.82,2486.37,2.237,657.06,154.88,39.53,2.777,0.5725,2485.13,0.2798,0.1652,0.2381,13.38,2.914,107116.24,0.47220945251346447
2025-07-01,105724.18,2405.7,2.172,646.5,146.93,36.94,2.673,0.5422,2404.74,0.2788,0.1578,0.2255,12.9,2.789,105692.46,0.5040062328606776
2025-07-02,108886.62,2571.33,2.234,660.07,152.35,39.85,2.9,0.5841,2570.3,0.2845,0.1688,0.2381,13.56,2.865,108832.18,0.5346612957590968
2025-07-03,109638.97,2592.04,2.257,663.75,152.4,40.23,3.023,0.5994,2590.74,0.2869,0.1721,0.2427,13.67,2.853,109551.26,0.5201839737933973
2025-07-04,108027.71,2508.69,2.221,653.89,147.75,38.99,2.876,0.5726,2507.69,0.2827,0.1629,0.2377,13.17,2.742,107973.7,0.5374906249055031
2025-07-05,108244.51,2517.09,2.218,656.39,147.62,39.14,2.899,0.5756,2516.08,0.2832,0.1642,0.2384,13.23,2.747,108190.39,0.475934946086238
2025-07-06,109233.93,2571.14,2.272,663.38,151.91,39.87,2.91,0.5859,2570.63,0.287,0.172,0.2506,13.49,2.837,109157.47,0.523136297046583
2025-07-07,108277.16,2542.5,2.271,661.03,148.91,38.59,2.858,0.5805,2541.99,0.2867,0.168,0.2483,13.43,2.738,108190.54,0.5148911902244336
2025-07-08,108955.05,2616.29,2.311,660.7,151.73,38.83,2.895,0.5885,2614.72,0.2873,0.171,0.2596,13.97,2.804,108900.57,0.4897550391984816
2025-07-09,111291.7,2769.99,2.405,669.09,157.11,40.69,3.074,0.6229,2767.77,0.2898,0.1806,0.2883,14.25,2.838,111180.41,0.5432055004903261
2025-07-10,116023.34,2951.31,2.547,685.93,164.34,43.81,3.49,0.6775,2948.36,0.2939,0.1951,0.303,15.24,2.944,115953.73,0.5089883159631882
2025-07-11,117573.92,2959.03,2.733,690.16,162.98,46.36,3.389,0.7094,2956.96,0.3009,0.2012,0.3602,15.29,2.963,117385.8,0.4395652511450102
2025-07-12,117468.16,2944.27,2.74,686.13,160.76,47.08,3.402,0.7091,2942.8,0.3022,0.1974,0.393,15.11,3.001,117291.96,0.362733792468815
2025-07-13,119127.66,2973.01,2.837,692.13,161.22,48.9,3.492,0.737,2971.23,0.3028,0.1986,0.4709,15.66,2.972,118925.14,0.394034290036097
2025-07-14,119869.01,3014.66,2.959,689.37,162.26,47.56,3.89,0.7354,3013.15,0.3025,0.1975,0.4636,15.76,3.025,119665.23,0.3310128224112828
2025-07-15,117777.9,3139.33,2.92,690.06,164.03,47.83,4.102,0.7469,3136.5,0.3005,0.1992,0.4517,16.11,3.095,117636.57,0.41975253151050107
2025-07-16,118700.37,3373.1,3.039,709.0,173.73,46.96,3.947,0.7648,3369.73,0.3096,0.2127,0.4537,16.68,3.162,118581.67,0.31665606111631495
2025-07-17,119282.74,3479.48,3.484,721.3,176.0,45.6,4.011,0.8224,3472.17,0.3155,0.2184,0.4977,18.01,3.2,119175.39,0.40247887953081685
2025-07-18,118025.92,3549.56,3.416,730.34,177.36,44.37,3.783,0.8165,3541.4,0.326,0.236,0.4592,17.83,3.19,117907.89,0.4140297528909478
2025-07-19,117913.27,3594.34,3.427,733.54,177.05,44.47,3.836,0.8303,3588.95,0.3179,0.2415,0.4613,18.4,3.201,117795.36,0.4101940972974282
2025-07-20,117328.61,3758.64,3.456,757.12,181.54,46.02,3.893,0.8585,3749.62,0.3141,0.2739,0.4629,19.29,3.276,117258.21,0.38394814295698076
2025-07-21,117441.75,3764.26,3.552,766.66,195.82,44.31,3.962,0.8897,3751.84,0.3144,0.2716,0.4732,19.5,3.328,117383.03,0.40490494867458426
2025-07-22,120023.5,3748.64,3.552,787.11,205.8,46.26,4.009,0.9039,3736.27,0.3158,0.2709,0.4725,19.67,3.342,119903.48,0.4040232135533419
2025-07-23,118808.78,3630.21,3.186,777.01,189.5,43.7,3.719,0.8164,3618.59,0.3095,0.2408,0.428,18.19,3.199,118678.09,0.46018830765416796
2025-07-24,118397.33,3708.76,3.147,771.12,182.97,42.08,3.721,0.8061,3702.46,0.3138,0.2322,0.4246,17.92,3.122,118243.41,0.46689969008726995
2025-07-25,117644.11,3726.01,3.143,785.63,186.8,44.14,3.95,0.816,3718.56,0.317,0.2368,0.4314,18.29,3.191,117538.23,0.4754147781603638
2025-07-26,117971.27,3742.79,3.167,793.71,184.92,43.36,4.16,0.82,3739.05,0.32,0.2355,0.4353,18.41,3.299,117900.49,0.45823416754967106
2025-07-27,119468.71,3874.12,3.24,844.17,188.71,43.63,4.327,0.8323,3867.92,0.3199,0.2408,0.4444,19.24,3.375,119361.19,0.4563868863636177
2025-07-28,118059.92,3798.95,3.123,824.06,183.13,43.74,3.91,0.7931,3794.01,0.3224,0.2261,0.4192,18.11,3.205,117941.86,0.47277697480822056
2025-07-29,117942.11,3793.46,3.128,805.19,181.47,43.5,3.812,0.7828,3788.15,0.3384,0.2239,0.421,17.83,3.373,117824.17,0.3882685551753893
2025-07-30,117853.3,3810.29,3.096,793.62,177.77,42.24,3.758,0.7633,3806.48,0.3275,0.2199,0.4076,17.71,3.407,117759.02,0.32185928407010367
2025-07-31,115765.36,3698.19,3.023,783.15,172.22,40.85,3.614,0.739,3693.01,0.3249,0.2098,0.401,16.93,3.527,115719.05,0.36002248877123944
2025-08-01,113263.48,3487.02,2.96,756.83,162.67,37.64,3.457,0.7143,3481.44,0.3234,0.201,0.382,16.07,3.565,113161.54,0.36956576067763647
2025-08-02,112546.32,3393.4,2.769,736.62,158.48,36.91,3.334,0.6973,3388.99,0.3221,0.191,0.367,15.64,3.541,112445.03,0.3613665938600026
2025-08-03,114238.83,3497.6,2.949,751.58,162.01,38.23,3.448,0.7271,3493.4,0.3275,0.1988,0.3994,16.3,3.563,114170.29,0.36328829051327216
2025-08-04,115065.9,3720.93,3.072,768.76,169.57,38.81,3.591,0.7547,3717.58,0.3328,0.2104,0.4136,17.11,3.42,115008.37,0.3816673757813558
2025-08-05,114127.63,3611.81,2.962,755.07,164.07,38.52,3.41,0.7257,3606.75,0.3338,0.1998,0.3959,16.38,3.198,114081.98,0.3556793917658877
2025-08-06,115038.45,3684.11,2.991,769.95,168.16,38.09,3.499,0.7415,3678.58,0.3372,0.2053,0.4002,16.68,3.311,114969.43,0.317764155495772
2025-08-07,116662.76,3828.65,3.053,774.2,169.86,39.31,3.732,0.76,3821.79,0.3408,0.2138,0.4108,17.93,3.324,116648.45,0.32855641825065607
